trading_date,sector_index_id,index_name,close,source,source_reference,coverage_start,coverage_end,methodology,sector_context_version
2026-02-13,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18256.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-16,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18427.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-17,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18504.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-18,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18558.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-19,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18446.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-20,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18458.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-23,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18601.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-24,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18624.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-25,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18887.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-26,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19072.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-27,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18859.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-02,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18785.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-04,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18516.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-05,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18750.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-06,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18681.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-09,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18615,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-10,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18824.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-11,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18842.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-12,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18726.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-13,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18350.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-16,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18129.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-17,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18187.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-18,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18279.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-19,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17836.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-20,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18092.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-23,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17687.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-24,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17912,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-25,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18275.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-27,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18144.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-03-30,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17882.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-01,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17790.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-02,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17641.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-06,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17716.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-07,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17750.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-08,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,17927.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-09,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18065.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-10,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18183.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-13,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18134.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-15,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18430.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-16,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18432.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-17,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18562.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-20,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18518.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-21,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18546,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-22,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18566.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-23,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18898.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-24,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,18671.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-27,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19078.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-28,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19019.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-29,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19041.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-04-30,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19002.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-04,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19289,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-05,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19317.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-06,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19700.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-07,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19772.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-08,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19827.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-11,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19945.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-12,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19637.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-13,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,19681.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-02-13_2026-05-13.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-14,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20115.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-15,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20140.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-18,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20177.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-19,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20308.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-20,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20335.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-21,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20423.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-22,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20155.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-25,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20223.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-26,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20178.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-05-27,NIFTY500_HEALTHCARE,NIFTY500 HEALTH,20190.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY500_HEALTHCARE_2026-05-14_2026-08-11.json,2025-11-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
